Title,Link,Contents,Date,Summarized
AI could increase cyber threats in 2024,https://www.cbsnews.com/video/cybersecurity-expert-says-advancements-in-ai-will-increase-cyber-threats-in-2024/,,2024-01-05,
Israel-Hamas war misinformation on social media,https://www.cbsnews.com/video/how-social-media-can-spread-misinformation-on-israel-hamas-war/,,2024-01-05,
Melting Himalayan glaciers pose risk to world,https://www.cbsnews.com/video/melting-himalayan-glaciers-pose-risk-to-world/,,2024-01-05,
"African birds of prey show signs of population collapse, researchers say",https://www.cbsnews.com/news/african-birds-of-prey-show-signs-of-population-collapse-researchers-say/,"African raptors that hunt during the day face an extinction crisis, with populations decreasing among dozens of species of birds of prey, researchers said in a study published Thursday. Researchers used data from the last 40 years to analyze the populations of 42 of the country's 106 raptor species, they wrote in the journal Nature Ecology and Evolution. Nearly 90% of the studied species experienced population declines. ""Africa is at a crossroads in terms of saving its magnificent birds of prey,"" Dr. Darcy Ogada, one of the study's authors, said in a press release. ""In many areas we have watched these species nearly disappear."" Ogada, the Africa program director at The Peregrine Fund, warned that the secretarybird — one of the continent's most iconic raptors — is on the brink of extinction. ""There's no single threat imperiling these birds, it's a combination of many human-caused ones,"" Ogada said. ""In other words we are seeing deaths from a thousand cuts."" Several types of vultures, eagles, kestrels, buzzards and falcons are among those at risk. Raptors in Africa have been hurt by the conversion of wooded habitats to agricultural land. ""Since the 1970s, extensive areas of forest and savanna have been converted into farmland, while other pressures affecting African raptors have likewise intensified,"" study author and University of St Andrews professor Dr. Phil Shaw said in a press release. Shaw also pointed to the growth of the country's human population. Africa has the highest rate of population growth among major areas, with the population in sub-Saharan Africa projected to double by 2050, according to the United Nations. It's not just Africa facing declining populations of birds. In a 2019 study, scientists said that the U.S. and Canada have lost 29% of their bird populations — amounting to nearly 3 billion birds. That same year, scientists warned that worldwide, 1 million species of plants and animals were at risk of extinction. Aliza Chasan is a digital producer at 60 Minutes and CBSNews.com. She has previously written for outlets including PIX11 News, The New York Daily News, Inside Edition and DNAinfo. Aliza covers trending news, often focusing on crime and politics.",2024-01-05,"African raptors that hunt during the day face an extinction crisis, researchers say. ""Africa is at a crossroads in terms of saving its magnificent birds of prey,"" one of the study's authors says."
Researchers figure out what makes urine yellow,https://www.cbsnews.com/news/what-makes-urine-yellow-according-to-researchers/,"Ur-ine luck if you've always wondered why pee is yellow. Researchers identified the enzyme responsible for urine's color, unraveling a mystery that's puzzled scientists for years, according to a study published Wednesday in the journal Nature Microbiology. ""It's remarkable that an everyday biological phenomenon went unexplained for so long, and our team is excited to be able to explain it,"" Brantley Hall, an assistant professor in the University of Maryland's Department of Cell Biology and Molecular Genetics, said in a news statement. Urine is a combination of water, electrolytes and waste that your kidneys filter out from your blood. More than 125 years ago, scientists identified urobilin as the yellow pigment in urine, but they didn't know what was responsible for the urobilin's production. It turns out urine's color is connected to the body's red blood cells, researchers said. As red blood cells degrade, a bright orange pigment called bilirubin is produced. The pigment is typically secreted into the gut, where it can then be excreted or partially reabsorbed. Once the bilirubin arrives in your gut, the microorganisms in your intestines can convert the bilirubin into other molecules, the study found. ""Gut microbes encode the enzyme bilirubin reductase that converts bilirubin into a colorless byproduct called urobilinogen,"" Hall, the study's lead author, said. ""Urobilinogen then spontaneously degrades into a molecule called urobilin, which is responsible for the yellow color we are all familiar with."" The study authors said that before their research, scientists thought there were multiple enzymes involved, rather than a single enzyme. The discovery of the bilirubin reductase enzyme could help researchers learn more about gut health, inflammatory bowel disease and jaundice, researchers said. The research team discovered that the enzyme is present in almost all healthy adults, but is frequently missing from newborns and people with inflammatory bowel disease. ""Now that we've identified this enzyme, we can start investigating how the bacteria in our gut impact circulating bilirubin levels and related health conditions like jaundice,"" study co-author and National Institutes of Health investigator Xiaofang Jiang said. ""This discovery lays the foundation for understanding the gut-liver axis."" Urine from a healthy, hydrated person should be somewhere between colorless, which may be a sign you're drinking too much water, and the color of light straw and honey, according to the Cleveland Clinic. It turns a darker yellow or amber in those who aren't drinking enough. Other colors can come from your diet or medical conditions. Dark brown urine could be a sign of dangerous dehydration, according to the Cleveland Clinic. The color could also mean there's bile in your urine, which is a sign of liver disease. Orange urine is also sometimes a sign of dehydration, but it may also mean you have a liver or bile duct condition. The color could also be tied to food dye or medications. Certain foods and medications can also lead to blue or green urine. According to a Harvard Health post, the antidepressant amitriptyline and the anti-inflammatory drug indomethacin can turn urine blue. Pink to reddish color could be a cause for concern, or it could just mean you've been eating beets, blueberries or rhubarb. If those foods haven't been in your diet and your urine is still pink or reddish, there may be cause for concern. The color could be a sign of several conditions, including kidney disease, lead poisoning and certain types of cancer. Aliza Chasan is a digital producer at 60 Minutes and CBSNews.com. She has previously written for outlets including PIX11 News, The New York Daily News, Inside Edition and DNAinfo. Aliza covers trending news, often focusing on crime and politics.",2024-01-05,"Urine's color is connected to the body's red blood cells. It could be a sign of several conditions, including kidney disease, lead poisoning and certain types of cancer."
Health officials are monitoring a triple threat of respiratory illnesses,https://www.cbsnews.com/news/health-officials-monitoring-a-triple-threat-of-respiratory-illnesses-cdc-covid-rsv-flu/,"As the new year gets underway, health officials are issuing a nationwide alert about a triple threat: The simultaneous spread of the flu, COVID-19, and respiratory syncytial virus, or RSV. The Centers for Disease Control and Prevention is reporting a significant rise in emergency room visits due to flu and COVID-19, while RSV infections continue to pose a serious risk — particularly to infants and the elderly. Dr. Celine Gounder, a CBS News medical contributor and KFF Health News editor-at-large for public health, said that the U.S. is seeing a flu spike and a rise in COVID-19 hospitalizations. ""We've had 10,000 people across the U.S. die from COVID since November, so this is definitely not gone,"" said Gounder. With symptoms often overlapping, Gounder said it was important to test to differentiate between the viruses. She also advocated for vaccination and the use of masks, such as N95s, as effective prevention strategies. ""They will not necessarily prevent all infections, but they will prevent you from getting really sick. Especially if you're somebody who doesn't want to miss time at work or at school,"" said Gounder. Comparing the current situation to previous years, Gounder said that this season is better than the last couple since the pandemic started. ""Even before the pandemic bad flu season could really crush the hospital. In terms of the number of patients coming in. And so now you have a whole new virus on top of what we were seeing before. And so there's really not a lot of bandwidth to take on more patients if people get sick,"" said Gounder.",2024-01-05,"CDC reports rise in emergency room visits due to flu and COVID-19. RSV infections continue to pose a serious risk, particularly to infants and the elderly."
Western states see snow drought this year,https://www.cbsnews.com/video/western-states-seeing-snow-drought-this-year/,,2024-01-05,
Child killed in Iowa school shooting is identified,https://www.cbsnews.com/video/child-killed-in-iowa-school-shooting-is-identified/,,2024-01-05,
Officer sentenced for Elijah McClain's death,https://www.cbsnews.com/video/colorado-police-officer-sentenced-for-his-role-in-death-of-elijah-mcclain/,,2024-01-05,
Evidence photos in the death of Megan Parra,https://www.cbsnews.com/news/megan-ducote-parra-louisiana-death-evidence-photos-48-hours/,"A young mother's death is ruled a suicide, but her father believes she was murdered. See the photos he believes show evidence of homicide. On June 28, 2014, in the tiny town of Cottonport, Louisiana, Steve and Missy Ducote discovered their 29-year-old daughter Megan Parra lying on her living room floor. She had a gunshot wound to the head. Missy Ducote, a nurse practitioner, realized her daughter still had a pulse. When he arrived, Megan's husband Dustin Parra, a nurse himself, also worked to save her. As he rushed in, Dustin Parra slipped in his wife's blood and stained his shorts. The day before her shooting, Megan Parra had a car accident. She was alone when she veered off a road and hit a tree. A state trooper noted that there were no skid marks indicating she had attempted to stop the car. When asked about the crash, Megan Parra said she had tried to stop but her brakes didn't work, and she hit the tree to avoid the river. David Blanchard was the first officer to arrive at the shooting. He took over 100 photos of the scene, including this one of a gun found near Megan Parra. It belonged to Dustin Parra. This note was discovered on the kitchen counter and photographed by Officer Blanchard. It appears to be a note from Megan Parra to the couple's two young sons, ages 4 and 18 months. Megan's father Steve Ducote believes that someone else wrote the note. He insists it doesn't look like her handwriting. The morning of the shooting, Megan Parra was airlifted to a trauma center in Lafayette, Louisiana. After less than 24 hours on life support, Megan was taken off and passed away. Her organs were donated. Two days after Megan Parra's death, Steve Ducote says the lead detective on the case, Christopher Knight, showed up at his house and told him that he had tested the gun that killed Megan Parra, and her fingerprints were all over it. Knight denies ever saying he tested the gun. Within days, Knight declared Megan Parra's death a suicide in a one-page report. Within weeks, an autopsy report also declared her manner of death as suicide. Steve Ducote soon learned that the gun that killed Megan Parra could not have been tested for fingerprints that quickly. Knight would later state that he had not sent it out for testing. Steve and Missy Ducote soon became suspicious of their son-in-law Dustin Parra. He had been at a Walmart the morning of the shooting, though Megan's family says he told different accounts of exactly where he was when Steve Ducote called to tell him Megan had been shot. Four months after the shooting, Steve Ducote convinced a local judge that the case should be reopened. That judge asked Commander Dan Schaub of the Avoyelles Parish Sheriff's Office to review the case.  Schaub reviewed the photos taken at the scene along with Knight's one-page report. Schaub also spoke with two neighbors who thought they heard a gunshot that morning -- but at two different times.  Schaub says the neighbor to the right said she heard a very loud ""boom"" a little after 7 a.m. But the neighbor to the left said he heard a gunshot around 9:15 a.m. Schaub found the neighbor to the left more reliable, so he created a timeline that assumed Megan Parra had been shot around 9:15 a.m. The question became could Dustin Parra have been home? Dustin Parra told everyone that the morning of the shooting, he was at a local Walmart picking up prescriptions for Megan. Schaub found a time-stamped receipt showing that Dustin paid for the medications at 9:43 a.m. Schaub then released an eight-page report concluding that Dustin Parra was at Walmart when his wife shot herself. Although Steve Ducote was disappointed by Schaub's conclusion, he now had something that would prove invaluable: copies of the photos taken at the scene by Blanchard. Steve Ducote and his eldest daughter Betsy Jeansonne began studying them. Steve Ducote and Betsy Jeansonne believe several photos show signs of a struggle, like a wine rack seemingly out of place behind a chair. Megan Parra's autopsy report had noted that the gun had been in direct contact with her temple when it went off, but Steve Ducote says he noticed that in this photo of the gun, it looks clean. Had someone wiped it after the shooting? Megan Parra's parents say that after Dustin Parra ran into the room and slid in his wife's blood, he reached into her shirt pocket and pulled out this picture of their boys. Steve Ducote began to believe that Dustin Parra planted the picture. ""If you gonna make it look like suicide, you're going to do things like that,"" Steve Ducote said. Megan Parra's family pushed for answers for years without success, until Steve Ducote called an old friend, a retired FBI agent now living in Nebraska named David Lemoine. In 2018, more than four years after Megan was shot, Lemoine flew to Cottonport, met with Ducote and spent the night reviewing a binder of evidence compiled by the Ducotes. By the next morning he came to the conclusion that Megan had been murdered. Lemoine recruited fellow retired FBI agent Zack Shelton to help him investigate. In 2019 they were deputized as police officers by the Cottonport police chief. That allowed the former special agents to interview witnesses and record them on bodycam. On Jan. 15, 2019, David Lemoine and Zack Shelton interviewed Det. Christopher Knight. He admitted that he should have investigated more thoroughly, citing his lack of experience as an investigator at the time. He told Lemoine and Shelton, ""if I botched this, you know, then I mean … my fault, you know. But was it done -- but was it done on purpose? Absolutely not."" Lemoine and Shelton also questioned Dustin Parra for more than an hour. He admitted that not long before Megan Parra's death, he had been having an affair, but didn't think his wife knew about it. He insisted that he had nothing to do with his wife's death.  ""Maybe she shot herself in front of you. I don't know, but you were there,"" Zack Shelton said. Dustin Parra replied, ""when she was shot, I was not there."" David Lemoine worked on Megan's case for two years, but never got to see the resolution. Lemoine passed away on Dec. 28, 2020, after contracting COVID-19. In April 2021, a still-determined Steve Ducote hired independent crime scene analyst Eric Richardson to look over the evidence.  It was a photo of the shorts worn by Dustin Parra the morning of the shooting that caught Richardson's attention. He noticed a fine mist of blood near one of the pockets that he says can only be caused by high velocity blood spatter. To Richardson, that means Dustin Parra had to be there when the gun went off. On Oct. 13, 2021, Avoyelles Parish District Attorney Charles Riddle took the case to a grand jury. It returned a charge of second-degree murder. Dustin Parra was arrested and pleaded not guilty. It was not an open-and-shut case says Riddle. He says state and local law enforcement experts were going to testify that the blood spatter on Dustin Parra's shorts did not prove he was present when the gun went off. Remember, Dustin had slid in Megan's blood, and had worked to save her life. On March 24, 2023, just three days before Dustin Parra's murder trial was set to begin, his attorney offered a deal. After speaking with the district attorney to discuss their options, Steve and Missy Ducote accepted the deal. On March 26, 2023, Dustin Parra pleaded ""nolo contendere"" or no contest to negligent homicide in the death of Megan Parra. During the plea hearing, Dustin Parra had to answer several questions and admit that he had the gun in his hand during a struggle with Megan and it went off firing into her head.  ""To us, as a family, him admitting to that, that was huge,"" Steve Ducote says. Dustin Parra was sentenced to five years but will likely serve only 18 months in prison and the rest on parole.  Megan Parra's sons had been living with Dustin Parra ever since the shooting -- but that changed on April 20, 2023. After petitioning the court, Missy and Steve Ducote were granted full custody of their grandsons. For the Ducote family, life without Megan will never be the same. ""Megan … was one of the most charitable people I knew,"" Betsy Jeansonne recalled to David Begnaud through tears. ""She was always so giving of herself ... She was the most amazing mother ... She was my little sister … but I really looked up to her."" When asked what Megan would say to him if she could, Steve Ducote said, ""take care of those boys, and probably say thanks for not giving up.""",2024-01-05,"Megan Parra's family pushed for answers for years without success. A retired FBI agent worked on Megan's case for two years, but never got to see the resolution."
Legal analysis of 2nd batch of Epstein docs,https://www.cbsnews.com/video/legal-analysis-of-the-2nd-batch-of-jeffrey-epstein-documents/,,2024-01-05,
"Principal was shot trying to distract Iowa school shooter, daughter says",https://www.cbsnews.com/news/iowa-school-shooting-principal-dan-marburger-tried-to-distract-shooter-daughter-says/,"The principal of Iowa's Perry High School tried to distract the teenage shooter who killed one student and injured seven others on Thursday, his daughter said on social media. The shooting began early in the morning, before most students were at the school, officials said Thursday. Police received reports of the shooting at 7:37 a.m. and were on the site within seven minutes to find students and faculty sheltering in place and fleeing the building. One sixth-grader — later identified as 11-year-old Amir Jolliff, a student at Perry Middle School — was killed, according to the Iowa Department of Public Safety. Four other students and three school staff members were injured, the agency said Friday. Officials had initially reported a total of five injured. Among those wounded was Perry High School Principal Dan Marburger, who remained hospitalized in critical condition Friday along with two other students, Iowa DPS said. The shooter, identified as 17-year-old Dylan Butler — a student at the high school — died of a self-inflicted gunshot wound, authorities said. Claire Marburger said in a lengthy Facebook postthat her father had been in surgery after the shooting and was in stable condition when she wrote the post late Thursday night. She did not elaborate on his injuries, but said they had been sustained while trying to talk down the shooter. ""As I heard of a gunman, I instantly had a feeling my Dad would be a victim as he would put himself in harms way for the benefit of the kids and his staff,"" Claire Marburger wrote. ""It is absolutely zero surprise to hear he tried to approach and talk (the shooter) down and distract him long enough for some students to get out of the cafeteria. That's just Dad."" Claire Marburger described her father as a ""gentle giant"" and ""amazing person"" who would be ""devastated about what happened"" at Perry High School. ""Its things like this that he takes personally.. what more could he do, what did he not do that he could have... he'd be extremely saddened (by) the trauma and negative memories that are associated with his building and school now for many,"" she wrote. Marburger asked that people share ""positive memories"" about the school, community or her father. She also asked that people express their well-wishes to the other victims' families, and to ""show grace"" to the family of the shooter. Investigators are continuing to search for a motive for the shooting. Kerry Breen is a reporter and news editor at CBSNews.com. A graduate of New York University's Arthur L. Carter School of Journalism, she previously worked at NBC News' TODAY Digital. She covers current events, breaking news and issues including substance use.",2024-01-05,"The principal of Iowa's Perry High School tried to distract the shooter, his daughter says. Dan Marburger remains hospitalized in critical condition along with two other students. One sixth-grader, 11-year-old Amir Jolliff, was killed."
"NASA releases new images of solar system's ""most volcanic world""",https://www.cbsnews.com/news/nasa-spacecraft-juno-io-jupiter-moon-volcano-approach/,"A NASA spacecraft made its closest-ever approach to Jupiter's moon Io, coming within 930 miles of the ""surface of the most volcanic world,"" and the space agency released new images of the flyby.  The spacecraft, Juno, has been circling Jupiter since 2016. Since then, it has orbited the planet to learn more about the gas giant and its moons, NASA said. Io, one of Jupiter's moons, is a ""turbulent world"" that is ""dotted with hundreds of volcanoes,"" NASA said. Some of those volcanoes have eruptions so powerful that they can be seen by telescopes on Earth. It's one of 95 moons orbiting Jupiter, and exists in a ""gravitational tug-of-war"" between nearby moons and the planet itself. That creates tidal forces causing the surface to flex by as much as 330 feet, according to NASA. The data from Juno's flyby of Io has not yet been processed by NASA, but researchers said they were looking for more information on those volcanoes. Some photos from the flyby were posted online. ""By combining data from this flyby with our previous observations, the Juno science team is studying how Io's volcanoes vary,"" said Juno's principal investigator, Scott Bolton of the Southwest Research Institute in San Antonio, Texas, in a news release from NASA. ""We are looking for how often they erupt, how bright and hot they are, how the shape of the lava flow changes, and how Io's activity is connected to the flow of charged particles in Jupiter's magnetosphere."" All three of the cameras aboard the spacecraft were set to be active during the flyby. One camera, called the Jovian Infrared Auroral Mapper, used infrared instruments to record heat signatures emitted by volcanoes on Io. A second camera, called the Stellar Reference Unit, will obtain high-resolution surface images, and what NASA calls the JunoCam will ""take visible-light color images,"" which results in images akin to satellite photographs. The photos posted online by NASA were taken by the JunoCam. The spacecraft will fly past Io again on February 3, coming again within 930 miles of the moon's surface. After that, NASA says the spacecraft will fly past Io every other orbit, though it will progressively move farther away, for a total of 18 flybys throughout Io's mission to Jupiter. ""With our pair of close flybys in December and February, Juno will investigate the source of Io's massive volcanic activity, whether a magma ocean exists underneath its crust, and the importance of tidal forces from Jupiter, which are relentlessly squeezing this tortured moon,"" said Bolton.",2024-01-05,"NASA's Juno spacecraft made its closest-ever approach to Jupiter's moon Io. It came within 930 miles of the ""surface of the most volcanic world,"" NASA says. Juno will fly past Io every other orbit, though it will progressively move farther away."
"In launch doubleheader, SpaceX puts spaceplane and Starlinks in orbit",https://www.cbsnews.com/news/spacex-launch-doubleheader-military-x-37b-spaceplane-starlink/,"Kicking off a sky-lighting launch doubleheader, a powerful SpaceX Falcon Heavy rocket vaulted away from the Kennedy Space Center on Thursday atop a torrent of flaming exhaust to put an unpiloted X-37B spaceplane into orbit for a classified, long-duration military mission. At the nearby Cape Canaveral Space Force Station, another team of SpaceX engineers launched a workhorse single-core Falcon 9 rocket just two hours and 54 minutes later, thought to be the shortest span between two U.S. orbit-class missions since the mid 1960s. The two flights were SpaceX's 95th and 96th so far this year. The Falcon Heavy got off first, putting on a spectacular show for area residents and tourists as its 27 Merlin engines, nine in each of three strapped-together Falcon 9 boosters, ignited with a rush of flame and a ground-shaking roar at 8:07 p.m. EST. The rocket then climbed away from the Kennedy Space Center atop more than five million pounds of thrust, and lined up on a northeasterly trajectory, rapidly accelerating as the engines consumed propellants and the vehicle lost weight. The launching originally was scheduled for Dec. 10, but the flight was delayed by predicted bad weather and then by trouble with ground equipment. The rocket was hauled off the launch pad and back to a SpaceX hangar for subsequent work. It was rolled back out to pad 39A earlier this week. This time around, it was clear sailing. The two side boosters, each making their fifth flight, helped power the vehicle out of the dense lower atmosphere before falling away from the core stage two-and-a-half minutes after launch. They immediately flipped around, reversed course and headed back toward the Cape Canaveral Space Force Station. Heralded by window-rattling sonic booms, both boosters settled to picture-perfect touchdowns, the 40th and 41st to land in Florida. The central core stage's nine engines continued firing for a minute and a half after the two strap-ons separated before it, too, shut down and separated from the Falcon Heavy's second stage. Unlike the side boosters, the core stage was expected to use up all of its propellant and no recovery was planned. No details about the second stage's climb to the spaceplane's intended orbit were released. As usual with such classified military missions, SpaceX ended its launch commentary after the side booster landings about eight-and-a-half minutes after liftoff. With the Falcon Heavy off the ground, SpaceX engineers at the Cape Canaveral Space Force Station pressed ahead with launch of the single-core Falcon 9 and its payload of 23 Starlink satellites. Going into the flight, SpaceX had launched 5,627 Starlinks in 131 flights dating back to May 2019. Of the total launched to date, space statistician Jonathan McDowell said 5,211 were presumed functional. Thursday's flight boosted the total number of Starlinks launched so far this year to 1,984 across 63 Falcon 9 flights. The Falcon Heavy, meanwhile, chalked up the rocket's ninth flight while the X-37B is making that program's seventh. Two virtually identical X-37B Orbital Test Vehicles, or OTVs, are operated by the Pentagon's Rapid Capabilities Office for the U.S. Space Force. The vehicles are designed to serve as test beds for avionics and advanced sensors, to evaluate reusable spacecraft components and to provide a platform for experiments that can be returned to Earth for analysis. The Boeing-built X-37B looks a bit like a miniature space shuttle, complete with delta wings, heat shield tiles and a compact payload bay. Unlike NASA's space shuttle, which relied on fuel cells for power in orbit, the X-37B is equipped with an extendable solar array that allows for extremely long flights. The compact orbiters are designed to end their missions with runway landings at Vandenberg Space Force Base in California or the Kennedy Space Center in Florida using 3-mile-long runways originally built for the space shuttle. The most recent flight of an X-37B began with launch atop a United Launch Alliance Atlas 5 rocket on May 17, 2020. It ended Nov. 12, 2022, with touchdown at the Kennedy Space Center after 908 days and 21 hours in space. Through the program's six previous flights dating back to the first launch in April 2010, the two X-37Bs logged a combined 10.3 years in space. The planned duration of the latest mission has not been announced. Bill Harwood has been covering the U.S. space program full-time since 1984, first as Cape Canaveral bureau chief for United Press International and now as a consultant for CBS News.",2024-01-05,"The X-37B Orbital Test Vehicles are operated by the Pentagon's Rapid Capabilities Office for the U.S. Space Force. The two side boosters, each making their fifth flight, helped power the vehicle out of the dense lower atmosphere."
Artemis III moon landing likely delayed,https://www.cbsnews.com/video/nasa-artemis-3-moon-landing-could-be-delayed/,,2024-01-05,
6 exciting space missions set to launch in 2024,https://www.cbsnews.com/news/space-missions-launch-2024-artemis-clipper-viper-moon-mars/,"Ali M. Bramsonis an assistant professor of Earth, atmospheric and planetary sciences atPurdue University. The year 2023 proved to be an important one for space missions, with NASA's OSIRIS-REx mission returning a sample from an asteroid and India's Chandrayaan-3 mission exploring the lunar south pole, and 2024 is shaping up to be another exciting year for space exploration. Several new missions under NASA's Artemis plan and Commercial Lunar Payload Services initiative will target the moon. The latter half of the year will feature several exciting launches, with the launch of the Martian Moons eXploration mission in September, Europa Clipper and Hera in October and Artemis II and VIPER to the Moon in November – if everything goes as planned. I'm a planetary scientist, and here are six of the space missions I'm most excited to follow in 2024. NASA will launch Europa Clipper, which will explore one of Jupiter's largest moons, Europa. Europa is slightly smaller than Earth's Moon, with a surface made of ice. Beneath its icy shell, Europa likely harbors a saltwater ocean, which scientists expect contains over twice as much water as all the oceans here on Earth combined. With Europa Clipper, scientists want to investigate whether Europa's ocean could be a suitable habitat for extraterrestrial life. The mission plans to do this by flying past Europa nearly 50 times to study the moon's icy shell, its surface's geology and its subsurface ocean. The mission will also look for active geysers spewing out from Europa. This mission will change the game for scientists hoping to understand ocean worlds like Europa.  The launch window – the period when the mission could launch and achieve its planned route – opens Oct. 10, 2024, and lasts 21 days. The spacecraft will launch on a SpaceX Falcon Heavy rocket and arrive at the Jupiter system in 2030. The Artemis program, named after Apollo's twin sister in Greek mythology, is NASA's plan to go back to the moon. It will send humans to the moon for the first time since 1972, including the first woman and the first person of color. Artemis also includes plans for a longer-term, sustained presence in space that will prepare NASA for eventually sending people even farther – to Mars. Artemis II is the first crewed step in this plan, with four astronauts planned to be on board during the 10-day mission. The mission builds upon Artemis I, which sent an uncrewed capsule into orbit around the moon in late 2022. Artemis II will put the astronauts into orbit around the moon before returning them home. It is currently planned for launch as early as November 2024. But there is a chance it will get pushed back to 2025, depending on whether all the necessary gear, such as spacesuits and oxygen equipment, is ready. VIPER, which stands for Volatiles Investigating Polar Exploration Rover, is a robot the size of a golf cart that NASA will use to explore the moon's south pole in late 2024.  Originally scheduled for launch in 2023, NASA pushed the mission back to complete more tests on the lander system, which Astrobotic, a private company, developed as part of the Commercial Lunar Payload Services program. This robotic mission is designed to search for volatiles, which are molecules that easily vaporize, like water and carbon dioxide, at lunar temperatures. These materials could provide resources for future human exploration on the moon. The VIPER robot will rely on batteries, heat pipes and radiators throughout its 100-day mission, as it navigates everything from the extreme heat of lunar daylight – when temperatures can reach 224 degrees Fahrenheit (107 degrees Celsius) – to the moon's frigid shadowed regions that can reach a mind-boggling -400 F (-240 C). VIPER's launch and delivery to the lunar surface is scheduled for November 2024. NASA has recently invested in a class of small, low-cost planetary missions called SIMPLEx, which stands for Small, Innovative Missions for PLanetary Exploration. These missions save costs by tagging along on other launches as what is called a rideshare, or secondary payload.  One example is the Lunar Trailblazer. Like VIPER, Lunar Trailblazer will look for water on the moon.  But while VIPER will land on the Moon's surface, studying a specific area near the south pole in detail, Lunar Trailblazer will orbit the moon, measuring the temperature of the surface and mapping out the locations of water molecules across the globe.  Currently, Lunar Trailblazer is on track to be ready by early 2024. However, because it is a secondary payload, Lunar Trailblazer's launch timing depends on the primary payload's launch readiness. The PRIME-1 mission, scheduled for a mid-2024 launch, is Lunar Trailblazer's ride. PRIME-1 will drill into the moon – it's a test run for the kind of drill that VIPER will use. But its launch date will likely depend on whether earlier launches go on time.  An earlier Commercial Lunar Payload Services mission with the same landing partner was pushed back to February 2024 at the earliest, and further delays could push back PRIME-1 and Lunar Trailblazer. While Earth's moon has many visitors – big and small, robotic and crewed – planned for 2024, Mars' moons Phobos and Deimos will soon be getting a visitor as well. The Japanese Aerospace Exploration Agency, or JAXA, has a robotic mission in development called the Martian Moon eXploration, or MMX, planned for launch around September 2024.  The mission's main science objective is to determine the origin of Mars' moons. Scientists aren't sure whether Phobos and Deimos are former asteroids that Mars captured into orbit with its gravity or if they formed out of debris that was already in orbit around Mars. The spacecraft will spend three years around Mars conducting science operations to observe Phobos and Deimos. MMX will also land on Phobos' surface and collect a sample before returning to Earth.  Hera is a mission by the European Space Agency to return to the Didymos-Dimorphos asteroid system that NASA's DART mission visited in 2022. But DART didn't just visit these asteroids, it collided with one of them to test a planetary defense technique called ""kinetic impact."" DART hit Dimorphos with such force that it actually changed its orbit. The kinetic impact technique smashes something into an object in order to alter its path. This could prove useful if humanity ever finds a potentially hazardous object on a collision course with Earth and needs to redirect it. Hera will launch in October 2024, making its way in late 2026 to Didymos and Dimorphos, where it will study physical properties of the asteroids. This article is republished from The Conversation under a Creative Commons license.",2024-01-05,"The year 2023 proved to be an important one for space missions, with NASA's OSIRIS-REx mission returning a sample from an asteroid. The latter half of the year will feature several exciting launches, with the launch of the Martian Moons eXploration mission in September"
"When and where to see tonight's Cold Moon, last full moon of 2023",https://www.cbsnews.com/news/when-and-where-to-see-the-cold-moon-the-longest-and-last-full-moon-of-2023/,"The longest — and last — full moon of the year appeared on Monday night and will peak on Tuesday. December's full moon, also known as the Cold Moon and Long Night Moon, will reach peak illumination at 7:33 p.m. ET on Tuesday, according to NASA. It will look like a full moon until Thursday morning. The Old Farmer's Almanac details specific moonrise times for different ZIP codes across the United States. To view the full moon, it's not rocket science: NASA recommends going outside and looking upat the sky. Using a telescope or binocularswill magnify the moon and clarify details on its surface. Local forecasts have detailed information on how clear the night sky will be in different locations where people are keeping an eye out for the moon. December's full moon gets its Cold Moon moniker from Mohawk traditions, according to the Farmer's Almanac. The name is based on the frigid conditions of the time of year. The full moon is also called the Long Night Moon because December's full moon occurs near the winter solstice, which has the longest night of the year. This year's solstice was on Dec. 21. ""The full moon takes a high trajectory across the sky because it is opposite to the low sun, so the moon will be above the horizon longer than at other times of the year,"" according to NASA. Other names for December's full moon include Drift Clearing Moon, Frost Exploding Trees Moon, Moon of the Popping Trees, Hoar Frost Moon, Snow Moon, Winter Maker Moon, Moon When the Deer Shed Their Antlers and Little Spirit Moon, according to the Farmer's Almanac. Ancient pagans in Europe called the December full Moon the Moon Before Yule. ""No matter the name, we're a big fan,"" NASA said Tuesday on one of its social media accounts. Next month's full moon is dubbed the Wolf Moon. It will peak on Jan. 25. December's full moon does fall on Christmas sometimes, but it's a rare occasion. The last full moon to peak on Christmas was in 2015. Before that, there hadn't been one since 1977. Astronomers say the next Christmas full moon won't be until 2034. Aliza Chasan is a digital producer at 60 Minutes and CBSNews.com. She has previously written for outlets including PIX11 News, The New York Daily News, Inside Edition and DNAinfo. Aliza covers trending news, often focusing on crime and politics.",2024-01-05,"December's full moon, also known as the Cold Moon and Long Night Moon, will reach peak illumination at 7:33 p.m. It will look like a full moon until Thursday morning. The full moon occurs near the winter solstice, which has the longest night of the year"
Timeline: The search for Christie Wilson,https://www.cbsnews.com/pictures/christie-wilson-murder-search/,"Christie Wilson disappeared in 2005, and her killer refused to say where he put her body.  Christie Wilson, 27, was last seen in the early morning hours of October 5, 2005.",2024-01-05,"Christie Wilson, 27, was last seen in the early morning hours of October 5, 2005. Her killer refused to say where he put her body."
